"","time","day","area","year","air_temp"
"1786",9,224,"srimangal",1982,300.070704105339
"1787",12,224,"srimangal",1982,303.84924060981
"1788",15,224,"srimangal",1982,305.63048316404
"1789",18,224,"srimangal",1982,304.370981137785
"1790",21,224,"srimangal",1982,302.589761483242
"1791",0,225,"srimangal",1982,301.330261416328
"1792",3,225,"srimangal",1982,299.549051247379
"1793",6,225,"srimangal",1982,298.61956752221
"1794",9,225,"srimangal",1982,300.213899996196
"1795",12,225,"srimangal",1982,303.59605051859
"1796",15,225,"srimangal",1982,305.190432477894
"1797",18,225,"srimangal",1982,304.063058048399
"1798",21,225,"srimangal",1982,302.468696586499
"1799",0,226,"srimangal",1982,301.341323910801
"1800",3,226,"srimangal",1982,299.746970939412
"1801",6,226,"srimangal",1982,298.409566205687
"1802",9,226,"srimangal",1982,300.008752050979
"1803",12,226,"srimangal",1982,303.401198313167
"1804",15,226,"srimangal",1982,305.000433794417
"1805",18,226,"srimangal",1982,303.869627479292
"1806",21,226,"srimangal",1982,302.270412557843
"1807",0,227,"srimangal",1982,301.139608001853
"1808",3,227,"srimangal",1982,299.540401596762
"1809",6,227,"srimangal",1982,298.469503012586
"1810",9,227,"srimangal",1982,300.30165068056
"1811",12,227,"srimangal",1982,304.18829245287
"1812",15,227,"srimangal",1982,306.020496987534
"1813",18,227,"srimangal",1982,304.724960162163
"1814",21,227,"srimangal",1982,302.892779182354
"1815",0,228,"srimangal",1982,301.597244372381
"1816",3,228,"srimangal",1982,299.765073149552
"1817",6,228,"srimangal",1982,298.519481948219
"1818",9,228,"srimangal",1982,300.429283557087
"1819",12,228,"srimangal",1982,304.480657166104
"1820",15,228,"srimangal",1982,306.390518051906
"1821",18,228,"srimangal",1982,305.040071056453
"1822",21,228,"srimangal",1982,303.130234723858
"1823",0,229,"srimangal",1982,301.779789829224
"1824",3,229,"srimangal",1982,299.869963667149
"1825",6,229,"srimangal",1982,299.309627424005
"1826",9,229,"srimangal",1982,300.683131503572
"1827",12,229,"srimangal",1982,303.59682586533
"1828",15,229,"srimangal",1982,304.970372576085
"1829",18,229,"srimangal",1982,303.999148942761
"1830",21,229,"srimangal",1982,302.625619890347
"1831",0,230,"srimangal",1982,301.654397767904
"1832",3,230,"srimangal",1982,300.280876029996
"1833",6,230,"srimangal",1982,298.639621499651
"1834",9,230,"srimangal",1982,300.034965750095
"1835",12,230,"srimangal",1982,302.994990940927
"1836",15,230,"srimangal",1982,304.39037850044
"1837",18,230,"srimangal",1982,303.40371138178
"1838",21,230,"srimangal",1982,302.008341761395
"1839",0,231,"srimangal",1982,301.021676177641
"1840",3,231,"srimangal",1982,299.62631398807
"1841",6,231,"srimangal",1982,298.85966099534
"1842",9,231,"srimangal",1982,300.109404106607
"1843",12,231,"srimangal",1982,302.760557103613
"1844",15,231,"srimangal",1982,304.010339004742
"1845",18,231,"srimangal",1982,303.126628454985
"1846",21,231,"srimangal",1982,301.876862621076
"1847",0,232,"srimangal",1982,300.993153446061
"1848",3,232,"srimangal",1982,299.743394267575
"1849",6,232,"srimangal",1982,298.359556331765
"1850",9,232,"srimangal",1982,299.995142461851
"1851",12,232,"srimangal",1982,303.464806772496
"1852",15,232,"srimangal",1982,305.100443668342
"1853",18,232,"srimangal",1982,303.943898210991
"1854",21,232,"srimangal",1982,302.308282342922
"1855",0,233,"srimangal",1982,301.151738684748
"1856",3,233,"srimangal",1982,299.516131526885
"1857",6,233,"srimangal",1982,298.87952276043
"1858",9,233,"srimangal",1982,300.638869858815
"1859",12,233,"srimangal",1982,304.371075534213
"1860",15,233,"srimangal",1982,306.130477239685
"1861",18,233,"srimangal",1982,304.886418698766
"1862",21,233,"srimangal",1982,303.127039612194
"1863",0,234,"srimangal",1982,301.882983006591
"1864",3,234,"srimangal",1982,300.123613289305
"1865",6,234,"srimangal",1982,298.51954514132
"1866",9,234,"srimangal",1982,300.196384927506
"1867",12,234,"srimangal",1982,303.753563026401
"1868",15,234,"srimangal",1982,305.43045485879
"1869",18,234,"srimangal",1982,304.244738373582
"1870",21,234,"srimangal",1982,302.567868099346
"1871",0,235,"srimangal",1982,301.382153458696
"1872",3,235,"srimangal",1982,299.705292114359
"1873",6,235,"srimangal",1982,298.599774216314
"1874",9,235,"srimangal",1982,299.432127395274
"1875",12,235,"srimangal",1982,301.197846769979
"1876",15,235,"srimangal",1982,302.030225783741
"1877",18,235,"srimangal",1982,301.441657398175
"1878",21,235,"srimangal",1982,300.609289085493
"1879",0,236,"srimangal",1982,300.020721615532
"1880",3,236,"srimangal",1982,299.188357735492
"1881",6,236,"srimangal",1982,297.899528684783
"1882",9,236,"srimangal",1982,299.637035612292
"1883",12,236,"srimangal",1982,303.322910458615
"1884",15,236,"srimangal",1982,305.06047131533
"1885",18,236,"srimangal",1982,303.831856259747
"1886",21,236,"srimangal",1982,302.094317741146
"1887",0,237,"srimangal",1982,300.865704596854
"1888",3,237,"srimangal",1982,299.128175331231
"1889",6,237,"srimangal",1982,298.419629398789
"1890",9,237,"srimangal",1982,299.785853421397
"1891",12,237,"srimangal",1982,302.684104173464
"1892",15,237,"srimangal",1982,304.0503706013
"1893",18,237,"srimangal",1982,303.084294796421
"1894",21,237,"srimangal",1982,301.718045933331
"1895",0,238,"srimangal",1982,300.751971631325
"1896",3,238,"srimangal",1982,299.385730043971
"1897",6,238,"srimangal",1982,297.859578712656
"1898",9,238,"srimangal",1982,299.412657530541
"1899",12,238,"srimangal",1982,302.707294264684
"1900",15,238,"srimangal",1982,304.260421287446
"1901",18,238,"srimangal",1982,303.162217885807
"1902",21,238,"srimangal",1982,301.609110830075
"1903",0,239,"srimangal",1982,300.510909136853
"1904",3,239,"srimangal",1982,298.957810351938
"1905",6,239,"srimangal",1982,297.61942467947
"1906",9,239,"srimangal",1982,299.740347940144
"1907",12,239,"srimangal",1982,304.239586230209
"1908",15,239,"srimangal",1982,306.360575320669
"1909",18,239,"srimangal",1982,304.860841300305
"1910",21,239,"srimangal",1982,302.739879477321
"1911",0,240,"srimangal",1982,301.240147790015
"1912",3,240,"srimangal",1982,299.119197261866
"1913",6,240,"srimangal",1982,298.189511569985
"1914",9,240,"srimangal",1982,299.99011232447
"1915",12,240,"srimangal",1982,303.809831788118
"1916",15,240,"srimangal",1982,305.610488430133
"1917",18,240,"srimangal",1982,304.337258861358
"1918",21,240,"srimangal",1982,302.536625368618
"1919",0,241,"srimangal",1982,301.263397780539
"1920",3,241,"srimangal",1982,299.462773876779
"1921",6,241,"srimangal",1982,297.519602410069
"1922",9,241,"srimangal",1982,298.985320544448
"1923",12,241,"srimangal",1982,302.094633962296
"1924",15,241,"srimangal",1982,303.560397590027
"1925",18,241,"srimangal",1982,302.52396812973
"1926",21,241,"srimangal",1982,301.058223345883
"1927",0,242,"srimangal",1982,300.021795497905
"1928",3,242,"srimangal",1982,298.556058519642
"1929",6,242,"srimangal",1982,297.699599118761
"1930",9,242,"srimangal",1982,299.177450681405
"1931",12,242,"srimangal",1982,302.312503448739
"1932",15,242,"srimangal",1982,303.790400881335
"1933",18,242,"srimangal",1982,302.745391706963
"1934",21,242,"srimangal",1982,301.267513274243
"1935",0,243,"srimangal",1982,300.222505725537
"1936",3,243,"srimangal",1982,298.744635163016
"1937",6,243,"srimangal",1982,297.749518810861
"1938",9,243,"srimangal",1982,299.523426023164
"1939",12,243,"srimangal",1982,303.286518917944
"1940",15,243,"srimangal",1982,305.060481189255
"1941",18,243,"srimangal",1982,303.806126991445
"1942",21,243,"srimangal",1982,302.032187526226
"1943",0,244,"srimangal",1982,300.777835279749
"1944",3,244,"srimangal",1982,299.003905261355
"1945",6,244,"srimangal",1982,296.909439819484
"1946",9,244,"srimangal",1982,298.974549310141
"1947",12,244,"srimangal",1982,303.355386592572
"1948",15,244,"srimangal",1982,305.420560180651
"1949",18,244,"srimangal",1982,303.960292845034
"1950",21,244,"srimangal",1982,301.895145806865
"1951",0,245,"srimangal",1982,300.434880742909
"1952",3,245,"srimangal",1982,298.369744702343
"1953",6,245,"srimangal",1982,297.419420729901
"1954",9,245,"srimangal",1982,299.554904104493
"1955",12,245,"srimangal",1982,304.085029613941
"1956",15,245,"srimangal",1982,306.220579270238
"1957",18,245,"srimangal",1982,304.710549592985
"1958",21,245,"srimangal",1982,302.575027391353
"1959",0,246,"srimangal",1982,301.065000063173
"1960",3,246,"srimangal",1982,298.929489233915
"1961",6,246,"srimangal",1982,298.159602410069
"1962",9,246,"srimangal",1982,299.625320544448
"1963",12,246,"srimangal",1982,302.734633962296
"1964",15,246,"srimangal",1982,304.200397590027
"1965",18,246,"srimangal",1982,303.163968129731
"1966",21,246,"srimangal",1982,301.698223345883
"1967",0,247,"srimangal",1982,300.661795497905
"1968",3,247,"srimangal",1982,299.196058519642
"1969",6,247,"srimangal",1982,298.439532634352
"1970",9,247,"srimangal",1982,300.162479447943
"1971",12,247,"srimangal",1982,303.817467074884
"1972",15,247,"srimangal",1982,305.540467365761
"1973",18,247,"srimangal",1982,304.322147967067
"1974",21,247,"srimangal",1982,302.599169827114
"1975",0,248,"srimangal",1982,301.380852323696
"1976",3,248,"srimangal",1982,299.657883359182
"1977",6,248,"srimangal",1982,298.399511569985
"1978",9,248,"srimangal",1982,300.20011232447
"1979",12,248,"srimangal",1982,304.019831788118
"1980",15,248,"srimangal",1982,305.820488430133
"1981",18,248,"srimangal",1982,304.547258861358
"1982",21,248,"srimangal",1982,302.746625368618
"1983",0,249,"srimangal",1982,301.473397780539
"1984",3,249,"srimangal",1982,299.672773876779
"1985",6,249,"srimangal",1982,298.539483264742
"1986",9,249,"srimangal",1982,300.444431502304
"1987",12,249,"srimangal",1982,304.485509371527
"1988",15,249,"srimangal",1982,306.390516735383
"1989",18,249,"srimangal",1982,305.04350162556
"1990",21,249,"srimangal",1982,303.138518752514
"1991",0,250,"srimangal",1982,301.791505738171
"1992",3,250,"srimangal",1982,299.8865330098
"1993",6,250,"srimangal",1982,298.919511569985
"1994",9,250,"srimangal",1982,300.72011232447
"1995",12,250,"srimangal",1982,304.539831788118
"1996",15,250,"srimangal",1982,306.340488430133
"1997",18,250,"srimangal",1982,305.067258861358
"1998",21,250,"srimangal",1982,303.266625368618
"1999",0,251,"srimangal",1982,301.993397780539
"2000",3,251,"srimangal",1982,300.192773876779
"2001",6,251,"srimangal",1982,299.409524735215
"2002",9,251,"srimangal",1982,301.161591776641
"2003",12,251,"srimangal",1982,304.878353842347
"2004",15,251,"srimangal",1982,306.6304752649
"2005",18,251,"srimangal",1982,305.391564552426
"2006",21,251,"srimangal",1982,303.639465655178
"2007",0,252,"srimangal",1982,302.400556870012
"2008",3,252,"srimangal",1982,300.648467303281
"2009",6,252,"srimangal",1982,298.729686009276
"2010",9,252,"srimangal",1982,299.887215065731
"2011",12,252,"srimangal",1982,302.342749006647
"2012",15,252,"srimangal",1982,303.5003139908
"2013",18,252,"srimangal",1982,302.681809268016
"2014",21,252,"srimangal",1982,301.52425916554
"2015",0,253,"srimangal",1982,300.705755716061
"2016",3,253,"srimangal",1982,299.548211777929
"2017",6,253,"srimangal",1982,296.72947799865
"2018",9,253,"srimangal",1982,298.653839721435
"2019",12,253,"srimangal",1982,302.736100549835
"2020",15,253,"srimangal",1982,304.660522001476
"2021",18,253,"srimangal",1982,303.299779349133
"2022",21,253,"srimangal",1982,301.375382637889
"2023",0,254,"srimangal",1982,300.014642102382
"2024",3,254,"srimangal",1982,298.090255639199
"2025",6,254,"srimangal",1982,297.279547116105
"2026",9,254,"srimangal",1982,298.949106845331
"2027",12,254,"srimangal",1982,302.490841334536
"2028",15,254,"srimangal",1982,304.160452884005
"2029",18,254,"srimangal",1982,302.979884227243
"2030",21,254,"srimangal",1982,301.31029414233
"2031",0,255,"srimangal",1982,300.129727322117
"2032",3,255,"srimangal",1982,298.460146128334
"2033",6,255,"srimangal",1982,297.189508278678
"2034",9,255,"srimangal",1982,299.002242461428
"2035",12,255,"srimangal",1982,302.847701274561
"2036",15,255,"srimangal",1982,304.660491721441
"2037",18,255,"srimangal",1982,303.378682438591
"2038",21,255,"srimangal",1982,301.565915296978
"2039",0,256,"srimangal",1982,300.284108008171
"2040",3,256,"srimangal",1982,298.471350520153
"2041",6,256,"srimangal",1982,297.409599118761
"2042",9,256,"srimangal",1982,298.887450681405
"2043",12,256,"srimangal",1982,302.022503448739
"2044",15,256,"srimangal",1982,303.500400881335
"2045",18,256,"srimangal",1982,302.455391706963
"2046",21,256,"srimangal",1982,300.977513274243
"2047",0,257,"srimangal",1982,299.932505725537
"2048",3,257,"srimangal",1982,298.454635163016
"2049",6,257,"srimangal",1982,297.549549090889
"2050",9,257,"srimangal",1982,299.211828763157
"2051",12,257,"srimangal",1982,302.73811964267
"2052",15,257,"srimangal",1982,304.40045090922
"2053",18,257,"srimangal",1982,303.225030080903
"2054",21,257,"srimangal",1982,301.562720185314
"2055",0,258,"srimangal",1982,300.387301185538
"2056",3,258,"srimangal",1982,298.725000142309
"2057",6,258,"srimangal",1982,297.839585953532
"2058",9,258,"srimangal",1982,299.365971229234
"2059",12,258,"srimangal",1982,302.60398139451
"2060",15,258,"srimangal",1982,304.130414046568
"2061",18,258,"srimangal",1982,303.051086015895
"2062",21,258,"srimangal",1982,301.524672987683
"2063",0,259,"srimangal",1982,300.445346636063
"2064",3,259,"srimangal",1982,298.918941736515
"2065",6,259,"srimangal",1982,298.149615575298
"2066",9,259,"srimangal",1982,299.566799996618
"2067",12,259,"srimangal",1982,302.573156016524
"2068",15,259,"srimangal",1982,303.990384424795
"2069",18,259,"srimangal",1982,302.988273820799
"2070",21,259,"srimangal",1982,301.571063632443
"2071",0,260,"srimangal",1982,300.568954587378
"2072",3,260,"srimangal",1982,299.151751946144
"2073",6,260,"srimangal",1982,297.159525393476
"2074",9,260,"srimangal",1982,298.90916574925
"2075",12,260,"srimangal",1982,302.620779945058
"2076",15,260,"srimangal",1982,304.370474606639
"2077",18,260,"srimangal",1982,303.13327983698
"2078",21,260,"srimangal",1982,301.383607669506
"2079",0,261,"srimangal",1982,300.146414824486
"2080",3,261,"srimangal",1982,298.396751974606
"2081",6,261,"srimangal",1982,296.539476682127
"2082",9,261,"srimangal",1982,298.468691776218
"2083",12,261,"srimangal",1982,302.561248344412
"2084",15,261,"srimangal",1982,304.490523318
"2085",18,261,"srimangal",1982,303.126348780026
"2086",21,261,"srimangal",1982,301.197098609233
"2087",0,262,"srimangal",1982,299.832926193435
"2088",3,262,"srimangal",1982,297.903686296549
"2089",6,262,"srimangal",1982,296.619474049081
"2090",9,262,"srimangal",1982,298.558395885784
"2091",12,262,"srimangal",1982,302.671543933567
"2092",15,262,"srimangal",1982,304.610525951046
"2093",18,262,"srimangal",1982,303.239487641812
"2094",21,262,"srimangal",1982,301.300530551921
"2095",0,263,"srimangal",1982,299.92949437554
"2096",3,263,"srimangal",1982,297.990547611248
"2097",6,263,"srimangal",1982,297.08953592566
"2098",9,263,"srimangal",1982,298.800349310986
"2099",12,263,"srimangal",1982,302.429597588441
"2100",15,263,"srimangal",1982,304.140464074452
"2101",18,263,"srimangal",1982,302.930724389834
"2102",21,263,"srimangal",1982,301.219879898754
"2103",0,264,"srimangal",1982,300.010142096065
"2104",3,264,"srimangal",1982,298.299306715807
"2105",6,264,"srimangal",1982,296.359481948219
"2106",9,264,"srimangal",1982,298.269283557087
"2107",12,264,"srimangal",1982,302.320657166104
"2108",15,264,"srimangal",1982,304.230518051906
"2109",18,264,"srimangal",1982,302.880071056453
"2110",21,264,"srimangal",1982,300.970234723858
"2111",0,265,"srimangal",1982,299.619789829224
"2112",3,265,"srimangal",1982,297.709963667149
"2113",6,265,"srimangal",1982,295.829439161223
"2114",9,265,"srimangal",1982,297.896975337532
"2115",12,265,"srimangal",1982,302.282960489861
"2116",15,265,"srimangal",1982,304.350560838913
"2117",18,265,"srimangal",1982,302.888577560481
"2118",21,265,"srimangal",1982,300.821003792537
"2119",0,266,"srimangal",1982,299.359022788436
"2120",3,266,"srimangal",1982,297.291460031018
"2121",6,266,"srimangal",1982,296.159472732558
"2122",9,266,"srimangal",1982,298.103247940567
"2123",12,266,"srimangal",1982,302.226691728144
"2124",15,266,"srimangal",1982,304.170527267569
"2125",18,266,"srimangal",1982,302.796057072705
"2126",21,266,"srimangal",1982,300.852246523265
"2127",0,267,"srimangal",1982,299.477778466593
"2128",3,267,"srimangal",1982,297.533978268598
"2129",6,267,"srimangal",1982,295.509396374227
"2130",9,267,"srimangal",1982,297.734667117978
"2131",12,267,"srimangal",1982,302.455263813618
"2132",15,267,"srimangal",1982,304.680603625919
"2133",18,267,"srimangal",1982,303.107084064508
"2134",21,267,"srimangal",1982,300.881772861216
"2135",0,268,"srimangal",1982,299.308255747647
"2136",3,268,"srimangal",1982,297.082956394887
"2137",6,268,"srimangal",1982,296.389441136007
"2138",9,268,"srimangal",1982,298.449697255358
"2139",12,268,"srimangal",1982,302.820238797995
"2140",15,268,"srimangal",1982,304.880558864128
"2141",18,268,"srimangal",1982,303.423723414141
"2142",21,268,"srimangal",1982,301.363429835521
"2143",0,269,"srimangal",1982,299.906596651857
"2144",3,269,"srimangal",1982,297.846314044993
"2145",6,269,"srimangal",1982,296.419458250806
"2146",9,269,"srimangal",1982,298.416620543179
"2147",12,269,"srimangal",1982,302.653317468492
"2148",15,269,"srimangal",1982,304.650541749325
"2149",18,269,"srimangal",1982,303.23832081253
"2150",21,269,"srimangal",1982,301.241122208049
"2151",0,270,"srimangal",1982,299.828903468172
"2152",3,270,"srimangal",1982,297.831715499446
"2153",6,270,"srimangal",1982,296.509529343045
"2154",9,270,"srimangal",1982,298.244609584901
"2155",12,270,"srimangal",1982,301.925336561327
"2156",15,270,"srimangal",1982,303.660470657069
"2157",18,270,"srimangal",1982,302.4335715443
"2158",21,270,"srimangal",1982,300.698459755474
"2159",0,271,"srimangal",1982,299.471562551328
"2160",3,271,"srimangal",1982,297.736460002556
"2161",6,271,"srimangal",1982,297.039737353671
"2162",9,271,"srimangal",1982,298.007984929196
"2163",12,271,"srimangal",1982,300.061985018139
"2164",15,271,"srimangal",1982,301.030262646392
"2165",18,271,"srimangal",1982,300.345601463183
"2166",21,271,"srimangal",1982,299.377336283125
"2167",0,272,"srimangal",1982,298.692676165007
"2168",3,272,"srimangal",1982,297.724416141287
"2169",6,272,"srimangal",1982,296.589662311863
"2170",9,272,"srimangal",1982,297.834552051824
"2171",12,272,"srimangal",1982,300.475409309036
"2172",15,272,"srimangal",1982,301.720337688219
"2173",18,272,"srimangal",1982,300.840059024092
"2174",21,272,"srimangal",1982,299.595146649732
"2175",0,273,"srimangal",1982,298.714869355009
"2176",3,273,"srimangal",1982,297.469963610226
"2177",6,273,"srimangal",1982,295.069436528177
"2178",9,273,"srimangal",1982,297.146679447098
"2179",12,273,"srimangal",1982,301.553256079015
"2180",15,273,"srimangal",1982,303.630563471959
"2181",18,273,"srimangal",1982,302.161716422267
"2182",21,273,"srimangal",1982,300.084435735225
"2183",0,274,"srimangal",1982,298.615590970541
"2184",3,274,"srimangal",1982,296.538321345718
"2185",6,274,"srimangal",1982,294.129345029832
"2186",9,274,"srimangal",1982,296.543897254512
"2187",12,274,"srimangal",1982,301.666027802126
"2188",15,274,"srimangal",1982,304.080654970326
"2189",18,274,"srimangal",1982,302.373291869341
"2190",21,274,"srimangal",1982,299.958695743632
"2191",0,275,"srimangal",1982,298.251335298701
"2192",3,275,"srimangal",1982,295.836752031529
"2193",6,275,"srimangal",1982,294.929423362947
"2194",9,275,"srimangal",1982,297.055199994927
"2195",12,275,"srimangal",1982,301.564734024787
"2196",15,275,"srimangal",1982,303.690576637192
"2197",18,275,"srimangal",1982,302.187410731199
"2198",21,275,"srimangal",1982,300.061595448665
"2199",0,276,"srimangal",1982,298.558431881068
"2200",3,276,"srimangal",1982,296.432627919216
"2201",6,276,"srimangal",1982,295.609425995993
"2202",9,276,"srimangal",1982,297.725495885362
"2203",12,276,"srimangal",1982,302.214438435632
"2204",15,276,"srimangal",1982,304.330574004145
"2205",18,276,"srimangal",1982,302.834271869412
"2206",21,276,"srimangal",1982,300.718163505977
"2207",0,277,"srimangal",1982,299.221863698962
"2208",3,277,"srimangal",1982,297.105766604516
"2209",6,277,"srimangal",1982,295.379438502961
"2210",9,277,"srimangal",1982,297.449401364924
"2211",12,277,"srimangal",1982,301.840534387149
"2212",15,277,"srimangal",1982,303.910561497174
"2213",18,277,"srimangal",1982,302.446862275927
"2214",21,277,"srimangal",1982,300.376861778209
"2215",0,278,"srimangal",1982,298.913164833962
"2216",3,278,"srimangal",1982,296.843175359693
"2217",6,278,"srimangal",1982,296.319516177815
"2218",9,278,"srimangal",1982,298.10313013273
"2219",12,278,"srimangal",1982,301.886814507098
"2220",15,278,"srimangal",1982,303.670483822301
"2221",18,278,"srimangal",1982,302.409265853232
"2222",21,278,"srimangal",1982,300.625619468914
"2223",0,279,"srimangal",1982,299.364403461855
"2224",3,279,"srimangal",1982,297.580766576054
"2225",6,279,"srimangal",1982,296.539546457843
"2226",9,279,"srimangal",1982,298.211532872723
"2227",12,279,"srimangal",1982,301.758415231824
"2228",15,279,"srimangal",1982,303.430453542266
"2229",18,279,"srimangal",1982,302.248168942689
"2230",21,279,"srimangal",1982,300.576152128002
"2231",0,280,"srimangal",1982,299.393869367643
"2232",3,280,"srimangal",1982,297.721861457009
"2233",6,280,"srimangal",1982,295.779447718622
"2234",9,280,"srimangal",1982,297.815436981443
"2235",12,280,"srimangal",1982,302.134499825109
"2236",15,280,"srimangal",1982,304.170552281511
"2237",18,280,"srimangal",1982,302.730876259675
"2238",21,280,"srimangal",1982,300.694849978801
"2239",0,281,"srimangal",1982,299.255176196593
"2240",3,281,"srimangal",1982,297.219160758244
"2241",6,281,"srimangal",1982,293.619313433281
"2242",9,281,"srimangal",1982,296.150346569303
"2243",12,281,"srimangal",1982,301.519574871978
"2244",15,281,"srimangal",1982,304.050686566885
"2245",18,281,"srimangal",1982,302.260958210776
"2246",21,281,"srimangal",1982,299.729879055887
"2247",0,282,"srimangal",1982,297.940153483965
"2248",3,282,"srimangal",1982,295.409087807925
"2249",6,282,"srimangal",1982,293.209257481055
"2250",9,282,"srimangal",1982,295.946558897578
"2251",12,282,"srimangal",1982,301.753356141506
"2252",15,282,"srimangal",1982,304.490742519124
"2253",18,282,"srimangal",1982,302.555159023735
"2254",21,282,"srimangal",1982,299.817807838007
"2255",0,283,"srimangal",1982,297.882227353703
"2256",3,283,"srimangal",1982,295.144890745292
"2257",6,283,"srimangal",1982,293.659288419345
"2258",9,283,"srimangal",1982,296.282535610179
"2259",12,283,"srimangal",1982,301.847382968943
"2260",15,283,"srimangal",1982,304.470711580827
"2261",18,283,"srimangal",1982,302.615777397746
"2262",21,283,"srimangal",1982,299.992482511423
"2263",0,284,"srimangal",1982,298.137551213966
"2264",3,284,"srimangal",1982,295.514270297571
"2265",6,284,"srimangal",1982,294.019306192405
"2266",9,284,"srimangal",1982,296.577032870609
"2267",12,284,"srimangal",1982,302.002887742152
"2268",15,284,"srimangal",1982,304.560693807763
"2269",18,284,"srimangal",1982,302.752090080689
"2270",21,284,"srimangal",1982,300.194316898279
"2271",0,285,"srimangal",1982,298.385715984755
"2272",3,285,"srimangal",1982,295.827956423349
"2273",6,285,"srimangal",1982,293.419248265395
"2274",9,285,"srimangal",1982,296.190523281058
"2275",12,285,"srimangal",1982,302.069390703546
"2276",15,285,"srimangal",1982,304.840751734787
"2277",18,285,"srimangal",1982,302.881145039987
"2278",21,285,"srimangal",1982,300.109819637415
"2279",0,286,"srimangal",1982,298.150215991072
"2280",3,286,"srimangal",1982,295.37890534674
"2281",6,286,"srimangal",1982,294.019277887161
"2282",9,286,"srimangal",1982,296.681352048442
"2283",12,286,"srimangal",1982,302.32856532556
"2284",15,286,"srimangal",1982,304.990722113013
"2285",18,286,"srimangal",1982,303.108332844891
"2286",21,286,"srimangal",1982,300.446210282175
"2287",0,287,"srimangal",1982,298.563823942387
"2288",3,287,"srimangal",1982,295.90171555637
"2289",6,287,"srimangal",1982,292.639146234866
"2290",9,287,"srimangal",1982,295.786557526736
"2291",12,287,"srimangal",1982,302.463344783274
"2292",15,287,"srimangal",1982,305.61085376534
"2293",18,287,"srimangal",1982,303.385275934206
"2294",21,287,"srimangal",1982,300.237807416573
"2295",0,288,"srimangal",1982,298.012233047654
"2296",3,288,"srimangal",1982,294.86478129135
"2297",6,288,"srimangal",1982,294.679554356981
"2298",9,288,"srimangal",1982,296.322420544025
"2299",12,288,"srimangal",1982,299.807528464361
"2300",15,288,"srimangal",1982,301.450445643127
"2301",18,288,"srimangal",1982,300.28875235733
"2302",21,288,"srimangal",1982,298.645856299938
"2303",0,289,"srimangal",1982,297.484164821327
"2304",3,289,"srimangal",1982,295.84127751291
"2305",6,289,"srimangal",1982,295.239301584574
"2306",9,289,"srimangal",1982,297.814015062349
"2307",12,289,"srimangal",1982,303.275905023172
"2308",15,289,"srimangal",1982,305.850698415594
"2309",18,289,"srimangal",1982,304.030083088815
"2310",21,289,"srimangal",1982,301.455322797983
"2311",0,290,"srimangal",1982,299.634710303439
"2312",3,290,"srimangal",1982,297.059963724073
"2313",6,290,"srimangal",1982,295.699352270708
"2314",9,290,"srimangal",1982,298.087210953206
"2315",12,290,"srimangal",1982,303.152714931952
"2316",15,290,"srimangal",1982,305.540647729448
"2317",18,290,"srimangal",1982,303.852159999428
"2318",21,290,"srimangal",1982,301.46425790124
"2319",0,291,"srimangal",1982,299.775772797911
"2320",3,291,"srimangal",1982,297.387883416105
"2321",6,291,"srimangal",1982,296.379337788955
"2322",9,291,"srimangal",1982,298.820583555818
"2323",12,291,"srimangal",1982,303.999340672301
"2324",15,291,"srimangal",1982,306.440662211204
"2325",18,291,"srimangal",1982,304.714423739253
"2326",21,291,"srimangal",1982,302.273133586024
"2327",0,292,"srimangal",1982,300.546897799491
"2328",3,292,"srimangal",1982,298.105620646953
"2329",6,292,"srimangal",1982,294.769254848009
"2330",9,292,"srimangal",1982,297.516263007144
"2331",12,292,"srimangal",1982,303.34365173066
"2332",15,292,"srimangal",1982,306.09074515217
"2333",18,292,"srimangal",1982,304.148297885521
"2334",21,292,"srimangal",1982,301.401239780695
"2335",0,293,"srimangal",1982,299.458795535809
"2336",3,293,"srimangal",1982,296.711752059991
"2337",6,293,"srimangal",1982,294.509270646285
"2338",9,293,"srimangal",1982,297.198038349748
"2339",12,293,"srimangal",1982,302.901878195735
"2340",15,293,"srimangal",1982,305.590729353891
"2341",18,293,"srimangal",1982,303.689464714804
"2342",21,293,"srimangal",1982,301.000648124567
"2343",0,294,"srimangal",1982,299.099386443177
"2344",3,294,"srimangal",1982,296.410584171794
"2345",6,294,"srimangal",1982,295.479427312516
"2346",9,294,"srimangal",1982,297.590643830579
"2347",12,294,"srimangal",1982,302.069290641055
"2348",15,294,"srimangal",1982,304.180572687622
"2349",18,294,"srimangal",1982,302.687702438519
"2350",21,294,"srimangal",1982,300.576447534633
"2351",0,295,"srimangal",1982,299.08357960791
"2352",3,295,"srimangal",1982,296.972335947166
"2353",6,295,"srimangal",1982,295.759351612446
"2354",9,295,"srimangal",1982,298.149636980598
"2355",12,295,"srimangal",1982,303.220288829241
"2356",15,295,"srimangal",1982,305.61064838771
"2357",18,295,"srimangal",1982,303.920444714875
"2358",21,295,"srimangal",1982,301.530115886912
"2359",0,296,"srimangal",1982,299.839914843438
"2360",3,296,"srimangal",1982,297.44959874478
"2361",6,296,"srimangal",1982,295.069298951528
"2362",9,296,"srimangal",1982,297.653719171915
"2363",12,296,"srimangal",1982,303.136200612326
"2364",15,296,"srimangal",1982,305.720701048641
"2365",18,296,"srimangal",1982,303.893221950601
"2366",21,296,"srimangal",1982,301.308754740671
"2367",0,297,"srimangal",1982,299.481278485544
