area,day,mean_temp,hour
srimangal,321,292.7999757,9
srimangal,321,298.3415222,12
srimangal,321,300.9538665,15
srimangal,321,299.1066992,18
srimangal,321,296.4943885,21
srimangal,322,294.6472241,0
srimangal,322,292.0349272,3
srimangal,322,289.8984962,6
srimangal,322,292.5317056,9
srimangal,322,298.1176863,12
srimangal,322,300.7509774,15
srimangal,322,298.8889989,18
srimangal,322,296.2557416,21
srimangal,323,294.3937659,0
srimangal,323,291.7605227,3
srimangal,323,289.9108806,6
srimangal,323,292.4853386,9
srimangal,323,297.9466867,12
srimangal,323,300.5212247,15
srimangal,323,298.70079,18
srimangal,323,296.1262851,21
srimangal,324,294.3058532,0
srimangal,324,291.7313621,3
srimangal,324,289.6563863,6
srimangal,324,292.3070294,9
srimangal,324,297.9299935,12
srimangal,324,300.580719,15
srimangal,324,298.7064127,18
srimangal,324,296.0557213,21
srimangal,325,294.181418,0
srimangal,325,291.5307407,3
srimangal,325,289.4669089,6
srimangal,325,292.1310266,9
srimangal,325,297.7825749,12
srimangal,325,300.4467753,15
srimangal,325,298.562941,18
srimangal,325,295.8987749,21
srimangal,326,294.0149436,0
srimangal,326,291.3507916,3
srimangal,326,289.1624197,6
srimangal,326,291.8839476,9
srimangal,326,297.6572837,12
srimangal,326,300.3788961,15
srimangal,326,298.4544663,18
srimangal,326,295.7328888,21
srimangal,327,293.808462,0
srimangal,327,291.086899,3
srimangal,327,289.1445319,6
srimangal,327,291.8403242,9
srimangal,327,297.5590658,12
srimangal,327,300.2549418,15
srimangal,327,298.3487099,18
srimangal,327,295.6528686,21
srimangal,328,293.7466397,0
srimangal,328,291.0508128,3
srimangal,328,288.9484802,6
srimangal,328,291.6408879,9
srimangal,328,297.3524496,12
srimangal,328,300.0449409,15
srimangal,328,298.1411023,18
srimangal,328,295.4486456,21
srimangal,329,293.54481,0
srimangal,329,290.8523677,3
srimangal,329,288.7347883,6
srimangal,329,291.4556138,9
srimangal,329,297.2274597,12
srimangal,329,299.9483696,15
srimangal,329,298.0244365,18
srimangal,329,295.3035615,21
srimangal,330,293.3796314,0
srimangal,330,290.6587709,3
srimangal,330,288.4879251,6
srimangal,330,291.286213,9
srimangal,330,297.2223843,12
srimangal,330,300.0207591,15
srimangal,330,298.0420512,18
srimangal,330,295.2437125,21
srimangal,331,293.2650077,0
srimangal,331,290.4666839,3
srimangal,331,288.2147528,6
srimangal,331,291.0664916,9
srimangal,331,297.1160515,12
srimangal,331,299.9678788,15
srimangal,331,297.9513751,18
srimangal,331,295.0995844,21
srimangal,332,293.0830838,0
srimangal,332,290.2313084,3
srimangal,332,287.8971053,6
srimangal,332,290.8075315,9
srimangal,332,296.9815887,12
srimangal,332,299.8921053,15
srimangal,332,297.8341028,18
srimangal,332,294.9236236,21
srimangal,333,292.8656243,0
srimangal,333,289.9551606,3
srimangal,333,288.0416062,6
srimangal,333,290.8513889,9
srimangal,333,296.8119449,12
srimangal,333,299.6218148,15
srimangal,333,297.6349788,18
srimangal,333,294.825145,21
srimangal,334,292.8383121,0
srimangal,334,290.0284933,3
srimangal,334,287.8713334,6
srimangal,334,290.7167501,9
srimangal,334,296.7528985,12
srimangal,334,299.5984034,15
srimangal,334,297.5863702,18
srimangal,334,294.7409018,21
srimangal,335,292.7288716,0
srimangal,335,289.8834184,3
srimangal,335,287.6947459,6
srimangal,335,290.5716456,9
srimangal,335,296.6745809,12
srimangal,335,299.5515699,15
srimangal,335,297.5172745,18
srimangal,335,294.6403225,21
srimangal,336,292.6060303,0
srimangal,336,289.7290936,3
srimangal,336,287.5497406,6
srimangal,336,290.4463731,9
srimangal,336,296.5911686,12
srimangal,336,299.487891,15
srimangal,336,297.4396423,18
srimangal,336,294.5429572,21
srimangal,337,292.4947117,0
srimangal,337,289.5980419,3
srimangal,337,287.1610438,6
srimangal,337,290.1041026,9
srimangal,337,296.347385,12
srimangal,337,299.2905352,15
srimangal,337,297.2094578,18
srimangal,337,294.2663455,21
srimangal,338,292.1852713,0
srimangal,338,289.2421747,3
srimangal,338,287.1749982,6
srimangal,338,290.0920021,9
srimangal,338,296.2800126,12
srimangal,338,299.1971071,15
srimangal,338,297.1344535,18
srimangal,338,294.2173966,21
srimangal,339,292.1547462,0
srimangal,339,289.2377048,3
srimangal,339,287.0889307,6
srimangal,339,290.0609181,9
srimangal,339,296.3655686,12
srimangal,339,299.3376483,15
srimangal,339,297.2361151,18
srimangal,339,294.2640736,21
srimangal,340,292.1625436,0
srimangal,340,289.1905179,3
srimangal,340,286.9131255,6
srimangal,340,289.9429064,9
srimangal,340,296.3701574,12
srimangal,340,299.4000324,15
srimangal,340,297.2576326,18
srimangal,340,294.2277966,21
srimangal,341,292.0854002,0
srimangal,341,289.0555804,3
srimangal,341,286.8089042,6
srimangal,341,289.8785338,9
srimangal,341,296.3903183,12
srimangal,341,299.4600432,15
srimangal,341,297.2894658,18
srimangal,341,294.2197804,21
srimangal,342,292.0492064,0
srimangal,342,288.9795373,3
srimangal,342,286.8715541,6
srimangal,342,289.8735558,9
srimangal,342,296.2418773,12
srimangal,342,299.2439722,15
srimangal,342,297.1212155,18
srimangal,342,294.1191592,21
srimangal,343,291.9964057,0
srimangal,343,288.9943654,3
srimangal,343,287.0884314,6
srimangal,343,289.9607332,9
srimangal,343,296.0539145,12
srimangal,343,298.9263055,15
srimangal,343,296.8952614,18
srimangal,343,294.0229074,21
srimangal,344,291.9918664,0
srimangal,344,289.1195277,3
srimangal,344,287.1057913,6
srimangal,344,290.0096399,9
srimangal,344,296.1697436,12
srimangal,344,299.0736824,15
srimangal,344,297.0203311,18
srimangal,344,294.1164296,21
srimangal,345,292.0630814,0
srimangal,345,289.1591954,3
srimangal,345,286.6960358,6
srimangal,345,289.668598,9
srimangal,345,295.9744677,12
srimangal,345,298.9471221,15
srimangal,345,296.8451825,18
srimangal,345,293.8725662,21
srimangal,346,291.7706299,0
srimangal,346,288.7980295,3
srimangal,346,286.2515399,6
srimangal,346,289.3057793,9
srimangal,346,295.7849154,12
srimangal,346,298.8392495,15
srimangal,346,296.6795549,18
srimangal,346,293.62526,21
srimangal,347,291.4655687,0
srimangal,347,288.4112901,3
srimangal,347,286.2870798,6
srimangal,347,289.2913805,9
srimangal,347,295.6645789,12
srimangal,347,298.6689728,15
srimangal,347,296.5445905,18
srimangal,347,293.5402352,21
srimangal,348,291.4158561,0
srimangal,348,288.4115168,3
srimangal,348,286.2247062,6
srimangal,348,289.2479095,9
srimangal,348,295.6612071,12
srimangal,348,298.6845043,15
srimangal,348,296.5467556,18
srimangal,348,293.5234974,21
srimangal,349,291.385752,0
srimangal,349,288.3625099,3
srimangal,349,286.2081245,6
srimangal,349,289.2416731,9
srimangal,349,295.6769169,12
srimangal,349,298.7105597,15
srimangal,349,296.5654957,18
srimangal,349,293.5318919,21
srimangal,350,291.3868313,0
srimangal,350,288.3532436,3
srimangal,350,285.9359925,6
srimangal,350,289.0681412,9
srimangal,350,295.7125511,12
srimangal,350,298.844797,15
srimangal,350,296.6300115,18
srimangal,350,293.4978059,21
srimangal,351,291.2830239,0
srimangal,351,288.1508349,3
srimangal,351,285.8515182,6
srimangal,351,288.9857105,9
srimangal,351,295.6344554,12
srimangal,351,298.7687449,15
srimangal,351,296.5525145,18
srimangal,351,293.4182652,21
srimangal,352,291.2020382,0
srimangal,352,288.0678057,3
srimangal,352,285.7218021,6
srimangal,352,288.7797453,9
srimangal,352,295.2667387,12
srimangal,352,298.3247769,15
srimangal,352,296.1624631,18
srimangal,352,293.1044643,21
srimangal,353,290.9421539,0
srimangal,353,287.8841714,3
srimangal,353,285.6059993,6
srimangal,353,288.7131787,9
srimangal,353,295.3046196,12
srimangal,353,298.4118955,15
srimangal,353,296.2147662,18
srimangal,353,293.1075303,21
srimangal,354,290.9104044,0
srimangal,354,287.8031851,3
srimangal,354,285.5157351,6
srimangal,354,288.6266184,9
srimangal,354,295.2259166,12
srimangal,354,298.3368965,15
srimangal,354,296.1371481,18
srimangal,354,293.0262083,21
srimangal,355,290.8264633,0
srimangal,355,287.71554,3
srimangal,355,285.1351875,6
srimangal,355,288.3246826,9
srimangal,355,295.0907447,12
srimangal,355,298.2803389,15
srimangal,355,296.025003,18
srimangal,355,292.8354499,21
srimangal,356,290.5801175,0
srimangal,356,287.3905813,3
srimangal,356,285.3259927,6
srimangal,356,288.4575028,9
srimangal,356,295.1005579,12
srimangal,356,298.2321652,15
srimangal,356,296.0178314,18
srimangal,356,292.8862643,21
srimangal,357,290.6719339,0
srimangal,357,287.5403835,3
srimangal,357,285.4033487,6
srimangal,357,288.5803273,9
srimangal,357,295.3198373,12
srimangal,357,298.4969144,15
srimangal,357,296.2504292,18
srimangal,357,293.0733929,21
srimangal,358,290.8269111,0
srimangal,358,287.6498917,3
srimangal,358,285.4146635,6
srimangal,358,288.5954098,9
srimangal,358,295.3429125,12
srimangal,358,298.5237575,15
srimangal,358,296.2746081,18
srimangal,358,293.093804,21
srimangal,359,290.844658,0
srimangal,359,287.6638708,3
srimangal,359,285.4430918,6
srimangal,359,288.5972722,9
srimangal,359,295.2884193,12
srimangal,359,298.4426977,15
srimangal,359,296.2123333,18
srimangal,359,293.0580955,21
srimangal,360,290.8277345,0
srimangal,360,287.6735135,3
srimangal,360,285.1820328,6
srimangal,360,288.3597138,9
srimangal,360,295.1007139,12
srimangal,360,298.2784936,15
srimangal,360,296.0315116,18
srimangal,360,292.8537728,21
srimangal,361,290.6067944,0
srimangal,361,287.4290725,3
srimangal,361,285.0572894,6
srimangal,361,288.2590457,9
srimangal,361,295.0511181,12
srimangal,361,298.2529738,15
srimangal,361,295.9889679,18
srimangal,361,292.7871534,21
srimangal,362,290.523151,0
srimangal,362,287.3213535,3
srimangal,362,285.1262743,6
srimangal,362,288.1896456,9
srimangal,362,294.688154,12
srimangal,362,297.7516204,15
srimangal,362,295.5854684,18
srimangal,362,292.5220414,21
srimangal,363,290.3558927,0
srimangal,363,287.292482,3
srimangal,363,284.6517807,6
srimangal,363,287.7884635,9
srimangal,363,294.4424918,12
srimangal,363,297.5792719,15
srimangal,363,295.3612804,18
srimangal,363,292.2245405,21
srimangal,364,290.0065524,0
srimangal,364,286.8698293,3
srimangal,364,284.3678014,6
srimangal,364,287.6223062,9
srimangal,364,294.526277,12
srimangal,364,297.7808828,15
srimangal,364,295.4795777,18
srimangal,364,292.2250138,21
srimangal,365,289.9237123,0
srimangal,365,286.6691657,3
srimangal,365,284.3814822,6
srimangal,365,287.6484397,9
srimangal,365,294.5788273,12
srimangal,365,297.8458862,15
srimangal,365,295.5357756,18
srimangal,365,292.2687587,21
srimangal,366,290.1120853,0
srimangal,366,286.7127943,3
srimangal,366,284.2668327,6
srimangal,366,287.751014,9
srimangal,366,295.1422112,12
srimangal,366,298.6265007,15
srimangal,366,296.1627881,18
srimangal,366,292.6785434,21
khulna,1,290.5512136,0
khulna,1,286.9185462,3
khulna,1,284.5921662,6
khulna,1,288.248032,9
khulna,1,296.0034335,12
khulna,1,299.6594127,15
khulna,1,297.0742997,18
khulna,1,293.4183675,21
khulna,2,290.8332585,0
khulna,2,287.1773457,3
khulna,2,284.773504,6
khulna,2,288.3482036,9
khulna,2,295.9314223,12
khulna,2,299.5062328,15
khulna,2,296.9785136,18
khulna,2,293.4037491,21
khulna,3,290.8760337,0
khulna,3,287.3012882,3
khulna,3,284.7477121,6
khulna,3,288.3314798,9
khulna,3,295.9339353,12
khulna,3,299.5178142,15
khulna,3,296.9836828,18
khulna,3,293.3998499,21
khulna,4,290.8657224,0
khulna,4,287.2819087,3
khulna,4,284.0548009,6
khulna,4,287.6991719,9
khulna,4,295.4301887,12
khulna,4,299.0746728,15
khulna,4,296.4976879,18
khulna,4,292.8532507,21
khulna,5,290.2762698,0
khulna,5,286.631852,3
khulna,5,283.9042355,6
khulna,5,287.6928027,9
khulna,5,295.7297113,12
khulna,5,299.5183961,15
khulna,5,296.8394481,18
khulna,5,293.0508121,21
khulna,6,290.3718682,0
khulna,6,286.5832523,3
khulna,6,284.0268734,6
khulna,6,287.7919401,9
khulna,6,295.7789957,12
khulna,6,299.5441792,15
khulna,6,296.8818488,18
khulna,6,293.1167137,21
khulna,7,290.4543874,0
khulna,7,286.6892723,3
khulna,7,284.518995,6
khulna,7,288.2239692,9
khulna,7,296.0835473,12
khulna,7,299.7886366,15
khulna,7,297.1687983,18
khulna,7,293.4637567,21
khulna,8,290.8439225,0
khulna,8,287.1389006,3
khulna,8,284.8621557,6
khulna,8,288.5567846,9
khulna,8,296.3944165,12
khulna,8,300.0891601,15
khulna,8,297.4766372,18
khulna,8,293.7819411,21
khulna,9,291.1694222,0
khulna,9,287.4747458,3
khulna,9,284.7782054,6
khulna,9,288.4836267,9
khulna,9,296.3441531,12
khulna,9,300.0496893,15
khulna,9,297.429535,18
khulna,9,293.7240463,21
khulna,10,291.103896,0
khulna,10,287.3984271,3
khulna,10,284.8871698,6
khulna,10,288.5297527,9
khulna,10,296.2569764,12
khulna,10,299.8996723,15
khulna,10,297.3239518,18
khulna,10,293.6813027,21
khulna,11,291.1055862,0
khulna,11,287.4629565,3
khulna,11,284.4616146,6
khulna,11,288.2108439,9
khulna,11,296.1643029,12
khulna,11,299.9136486,15
khulna,11,297.2625169,18
khulna,11,293.5132194,21
khulna,12,290.8620919,0
khulna,12,287.1128144,3
khulna,12,284.788492,6
khulna,12,288.4075743,9
khulna,12,296.0849449,12
khulna,12,299.7041396,15
khulna,12,297.1450367,18
khulna,12,293.5258885,21
khulna,13,290.9667896,0
khulna,13,287.3476607,3
khulna,13,284.6392564,6
khulna,13,288.3508082,9
khulna,13,296.2243397,12
khulna,13,299.9360068,15
khulna,13,297.3115174,18
khulna,13,293.5998981,21
khulna,14,290.9754128,0
khulna,14,287.2638132,3
khulna,14,284.6776653,6
khulna,14,288.4339831,9
khulna,14,296.4024793,12
khulna,14,300.1589137,15
khulna,14,297.5027697,18
khulna,14,293.7463836,21
khulna,15,291.0902437,0
khulna,15,287.3338776,3
khulna,15,284.92293,6
khulna,15,288.6735642,9
khulna,15,296.6300036,12
khulna,15,300.3807542,15
khulna,15,297.7286291,18
khulna,15,293.9779267,21
khulna,16,291.3258057,0
khulna,16,287.5751233,3
khulna,16,285.3081956,6
khulna,16,289.049634,9
khulna,16,296.9865656,12
khulna,16,300.7281202,15
khulna,16,298.0824976,18
khulna,16,294.3409912,21
khulna,17,291.6953727,0
khulna,17,287.9538862,3
khulna,17,285.2150238,6
khulna,17,289.0078696,9
khulna,17,297.0538548,12
khulna,17,300.8468183,15
khulna,17,298.1648449,18
khulna,17,294.3719301,21
khulna,18,291.6899608,0
khulna,18,287.8970662,3
khulna,18,284.765542,6
khulna,18,288.5883382,9
khulna,18,296.6978589,12
khulna,18,300.5207738,15
khulna,18,297.817622,18
khulna,18,293.9947563,21
khulna,19,291.2916087,0
khulna,19,287.4687633,3
khulna,19,284.7536848,6
khulna,19,288.6320394,9
khulna,19,296.8594192,12
khulna,19,300.7378941,15
khulna,19,297.9954563,18
khulna,19,294.1170312,21
khulna,20,291.3745976,0
khulna,20,287.4961932,3
khulna,20,284.8765824,6
khulna,20,288.7443362,9
khulna,20,296.949228,12
khulna,20,300.8171018,15
khulna,20,298.0821599,18
khulna,20,294.2143358,21
khulna,21,291.4793981,0
khulna,21,287.6115946,3
khulna,21,284.7876596,6
khulna,21,288.5649874,9
khulna,21,296.5780533,12
khulna,21,300.3554983,15
khulna,21,297.6844979,18
khulna,21,293.9071014,21
khulna,22,291.2361051,0
khulna,22,287.4587287,3
khulna,22,284.5412995,6
khulna,22,288.4820454,9
khulna,22,296.8417797,12
khulna,22,300.7826479,15
khulna,22,297.9960922,18
khulna,22,294.0552747,21
khulna,23,291.2687234,0
khulna,23,287.3279268,3
khulna,23,284.9481565,6
khulna,23,288.8336634,9
khulna,23,297.076216,12
khulna,23,300.9618435,15
khulna,23,298.2143481,18
khulna,23,294.3287705,21
khulna,24,291.5812794,0
khulna,24,287.6957226,3
khulna,24,285.2084263,6
khulna,24,289.0695386,9
khulna,24,297.2603415,12
khulna,24,301.1215737,15
khulna,24,298.391328,18
khulna,24,294.5301455,21
khulna,25,291.7999041,0
khulna,25,287.9387422,3
khulna,25,284.8981427,6
khulna,25,288.8347377,9
khulna,25,297.1856664,12
khulna,25,301.1223836,15
khulna,25,298.3387631,18
khulna,25,294.4020965,21
khulna,26,291.6184804,0
khulna,26,287.6818348,3
khulna,26,284.8704931,6
khulna,26,288.8736303,9
khulna,26,297.3657191,12
khulna,26,301.3689806,15
khulna,26,298.5383072,18
khulna,26,294.5350971,21
khulna,27,291.704428,0
khulna,27,287.7012393,3
khulna,27,285.2660256,6
khulna,27,289.2461732,9
khulna,27,297.6894927,12
khulna,27,301.6697639,15
khulna,27,298.8553467,18
khulna,27,294.8751267,21
khulna,28,292.0607139,0
khulna,28,288.0805151,3
khulna,28,285.5134001,6
khulna,28,289.4711328,9
khulna,28,297.8669022,12
khulna,28,301.8247578,15
khulna,28,299.0261905,18
khulna,28,295.0683858,21
khulna,29,292.2698229,0
khulna,29,288.3120393,3
khulna,29,285.9368289,6
khulna,29,289.8659523,9
khulna,29,298.201031,12
khulna,29,302.1302763,15
khulna,29,299.3519391,18
khulna,29,295.4227443,21
khulna,30,292.6444114,0
khulna,30,288.7152376,3
khulna,30,286.1186828,6
khulna,30,290.0045728,9
khulna,30,298.2479382,12
khulna,30,302.1339488,15
khulna,30,299.3861825,18
khulna,30,295.5002218,21
khulna,31,292.7524597,0
khulna,31,288.8665197,3
khulna,31,286.1320722,6
khulna,31,290.1344432,9
khulna,31,298.6249063,12
khulna,31,302.6274015,15
khulna,31,299.7972699,18
khulna,31,295.7948262,21
khulna,32,292.964699,0
khulna,32,288.9622766,3
khulna,32,286.4228994,6
khulna,32,290.2861191,9
khulna,32,298.4813925,12
khulna,32,302.3447321,15
khulna,32,299.6129963,18
khulna,32,295.7497064,21
khulna,33,293.0179748,0
khulna,33,289.1547055,3
khulna,33,286.5444772,6
khulna,33,290.4122309,9
khulna,33,298.6171227,12
khulna,33,302.4849965,15
khulna,33,299.7500546,18
khulna,33,295.8822305,21
khulna,34,293.1472929,0
khulna,34,289.2794894,3
khulna,34,286.6318374,6
khulna,34,290.5296693,9
khulna,34,298.7983676,12
khulna,34,302.6963205,15
khulna,34,299.9401099,18
khulna,34,296.0422071,21
khulna,35,293.2860009,0
khulna,35,289.3881189,3
khulna,35,286.6491828,6
khulna,35,290.6317572,9
khulna,35,299.0802245,12
khulna,35,303.0629224,15
khulna,35,300.2467893,18
khulna,35,296.2641426,21
khulna,36,293.4480139,0
khulna,36,289.4653884,3
khulna,36,287.061293,6
khulna,36,291.0259864,9
khulna,36,299.4365221,12
khulna,36,303.4013386,15
khulna,36,300.5978493,18
khulna,36,296.6330837,21
khulna,37,293.8295988,0
khulna,37,289.8648544,3
khulna,37,287.4839329,6
khulna,37,291.4177181,9
khulna,37,299.7626861,12
khulna,37,303.6965934,15
khulna,37,300.9149598,18
khulna,37,296.9811031,21
khulna,38,294.1994738,0
khulna,38,290.2656381,3
khulna,38,287.5460322,6
khulna,38,291.5018491,9
khulna,38,299.8935544,12
khulna,38,303.8494941,15
khulna,38,301.0522815,18
khulna,38,297.0963927,21
khulna,39,294.2991845,0
khulna,39,290.3433167,3
khulna,39,287.821569,6
khulna,39,291.7389421,9
khulna,39,300.0490942,12
khulna,39,303.9665889,15
khulna,39,301.1965605,18
khulna,39,297.2791162,21
khulna,40,294.5090921,0
khulna,40,290.5916686,3
khulna,40,288.2021354,6
khulna,40,291.9714169,9
khulna,40,299.9674135,12
khulna,40,303.7368119,15
khulna,40,301.0715012,18
khulna,40,297.3021512,21
khulna,41,294.6368446,0
khulna,41,290.8675147,3
khulna,41,288.0323735,6
khulna,41,291.894316,9
khulna,41,300.08688,12
khulna,41,303.9489423,15
khulna,41,301.2181096,18
khulna,41,297.3560969,21
khulna,42,294.6252685,0
khulna,42,290.7632764,3
khulna,42,287.8286545,6
khulna,42,291.8186366,9
khulna,42,300.2828185,12
khulna,42,304.2729244,15
khulna,42,301.4515532,18
khulna,42,297.4614985,21
khulna,43,294.6401317,0
khulna,43,290.6500983,3
khulna,43,288.2289233,6
khulna,43,292.1983424,9
khulna,43,300.6189028,12
khulna,43,304.5884452,15
khulna,43,301.7816143,18
khulna,43,297.812123,21
khulna,44,295.0052965,0
khulna,44,291.0358263,3
khulna,44,288.3268184,6
khulna,44,292.2947687,9
khulna,44,300.7122134,12
khulna,44,304.6802869,15
khulna,44,301.8744946,18
khulna,44,297.9064721,21
khulna,45,295.1006842,0
khulna,45,291.1326828,3
khulna,45,288.7902409,6
khulna,45,292.7528908,9
khulna,45,301.1590914,12
khulna,45,305.1218644,15
khulna,45,302.3198201,18
khulna,45,298.3570981,21
khulna,46,295.5550581,0
khulna,46,291.5923572,3
khulna,46,289.0852563,6
khulna,46,292.9910069,9
khulna,46,301.2765035,12
khulna,46,305.1823753,15
khulna,46,302.4205653,18
khulna,46,298.5147437,21
khulna,47,295.7529381,0
khulna,47,291.8471373,3
khulna,47,289.2607884,6
khulna,47,293.1454012,9
khulna,47,301.3860572,12
khulna,47,305.2707906,15
khulna,47,302.5239274,18
khulna,47,298.6392439,21
khulna,48,295.892385,0
khulna,48,292.0077222,3
khulna,48,289.6468632,6
khulna,48,293.4497989,9
khulna,48,301.5171884,12
khulna,48,305.3202421,15
khulna,48,302.6311339,18
khulna,48,298.8281291,21
khulna,49,296.1390251,0
khulna,49,292.3360405,3
khulna,49,289.827126,6
khulna,49,293.6311474,9
khulna,49,301.7008398,12
khulna,49,305.5049792,15
khulna,49,302.8151034,18
khulna,49,299.0110129,21
khulna,50,296.3211413,0
khulna,50,292.517071,3
khulna,50,289.9094776,6
khulna,50,293.775571,9
khulna,50,301.9769406,12
khulna,50,305.843154,15
khulna,50,303.1093861,18
khulna,50,299.2432224,21
khulna,51,296.5094588,0
khulna,51,292.6433157,3
khulna,51,289.8557991,6
khulna,51,293.700691,9
khulna,51,301.8570844,12
khulna,51,305.7020956,15
khulna,51,302.9833197,18
khulna,51,299.1383579,21
khulna,52,296.4195862,0
khulna,52,292.574645,3
khulna,52,290.1450072,6
khulna,52,293.9988395,9
khulna,52,302.1741988,12
khulna,52,306.0281507,15
khulna,52,303.3030528,18
khulna,52,299.4491505,21
khulna,53,296.7240569,0
khulna,53,292.8701751,3
khulna,53,290.210787,6
khulna,53,294.1005725,9
khulna,53,302.3522015,12
khulna,53,306.2421078,15
khulna,53,303.4915869,18
khulna,53,299.6017307,21
khulna,54,296.8512141,0
khulna,54,292.9613786,3
khulna,54,290.1457755,6
khulna,54,294.0779641,9
khulna,54,302.4195454,12
khulna,54,306.3518561,15
khulna,54,303.5713514,18
khulna,54,299.6390913,21
khulna,55,296.8585909,0
khulna,55,292.9263517,3
khulna,55,290.2715639,6
khulna,55,294.2075842,9
khulna,55,302.5572937,12
khulna,55,306.4934361,15
khulna,55,303.710222,18
khulna,55,299.7741302,21
khulna,56,296.9909204,0
khulna,56,293.0548495,3
khulna,56,290.3513003,6
khulna,56,294.2891086,9
khulna,56,302.6426113,12
khulna,56,306.5805419,15
khulna,56,303.7960634,18
khulna,56,299.8581834,21
khulna,57,297.0737093,0
khulna,57,293.1358503,3
khulna,57,290.5115788,6
khulna,57,294.3926155,9
khulna,57,302.6256851,12
khulna,57,306.5068422,15
khulna,57,303.7625078,18
khulna,57,299.8814006,21
khulna,58,297.1370704,0
khulna,58,293.2559838,3
khulna,58,290.6486725,6
khulna,58,294.5724316,9
khulna,58,302.8961308,12
khulna,58,306.8200117,15
khulna,58,304.0454677,18
khulna,58,300.1216372,21
khulna,59,297.3470975,0
khulna,59,293.4232879,3
khulna,59,290.4623311,6
khulna,59,294.4803478,9
khulna,59,303.0040011,12
khulna,59,307.0221426,15
khulna,59,304.1809477,18
khulna,59,300.1628579,21
khulna,60,297.3216674,0
khulna,60,293.3035991,3
khulna,60,290.8594531,6
khulna,60,294.8157809,9
khulna,60,303.20857,12
khulna,60,307.1650206,15
khulna,60,304.3674467,18
khulna,60,300.411047,21
khulna,61,297.6134775,0
khulna,61,293.6570989,3
khulna,61,290.838629,6
khulna,61,294.9228048,9
khulna,61,303.5868053,12
khulna,61,307.6711079,15
khulna,61,304.783131,18
khulna,61,300.6988809,21
khulna,62,297.8109085,0
khulna,62,293.7266801,3
khulna,62,290.946289,6
khulna,62,294.9254149,9
khulna,62,303.3665668,12
khulna,62,307.3458162,15
khulna,62,304.5321216,18
khulna,62,300.5529233,21
khulna,63,297.7392331,0
khulna,63,293.760056,3
khulna,63,291.3418194,6
khulna,63,295.3060659,9
khulna,63,303.7156532,12
khulna,63,307.6800227,15
khulna,63,304.8768495,18
khulna,63,300.912531,21
khulna,64,298.1093621,0
khulna,64,294.1450647,3
khulna,64,291.2933694,6
khulna,64,295.3643262,9
khulna,64,304.0002843,12
khulna,64,308.0713674,15
khulna,64,305.1927379,18
khulna,64,301.1217071,21
khulna,65,298.2430821,0
khulna,65,294.172073,3
khulna,65,291.5712783,6
khulna,65,295.5899975,9
khulna,65,304.115141,12
khulna,65,308.1339849,15
khulna,65,305.2922932,18
khulna,65,301.273501,21
khulna,66,298.4318138,0
khulna,66,294.413043,3
khulna,66,291.9941762,6
khulna,66,296.001209,9
khulna,66,304.5015614,12
khulna,66,308.5087185,15
khulna,66,305.6752905,18
khulna,66,301.6681849,21
khulna,67,298.8347613,0
khulna,67,294.8276771,3
khulna,67,291.6499332,6
khulna,67,295.7767037,9
khulna,67,304.5310629,12
khulna,67,308.6579615,15
khulna,67,305.7398653,18
khulna,67,301.6130197,21
khulna,68,298.6949281,0
khulna,68,294.5681045,3
khulna,68,291.8904509,6
khulna,68,296.0488323,9
khulna,68,304.8702492,12
khulna,68,309.0287596,15
khulna,68,306.0883109,18
khulna,68,301.929854,21
khulna,69,298.98941,0
khulna,69,294.8309752,3
khulna,69,292.670742,6
khulna,69,296.7261169,9
khulna,69,305.3290204,12
khulna,69,309.3845211,15
khulna,69,306.5169097,18
khulna,69,302.4614611,21
khulna,70,299.5938542,0
khulna,70,295.5384272,3
khulna,70,293.3634501,6
khulna,70,297.137074,9
khulna,70,305.1422826,12
khulna,70,308.9160236,15
khulna,70,306.2476422,18
khulna,70,302.4739497,21
khulna,71,299.8055725,0
khulna,71,296.0319001,3
khulna,71,293.1915816,6
khulna,71,297.0624006,9
khulna,71,305.273795,12
khulna,71,309.1447342,15
khulna,71,306.4076248,18
khulna,71,302.5367354,21
khulna,72,299.7996302,0
khulna,72,295.9287614,3
khulna,72,293.1878891,6
khulna,72,297.0892971,9
khulna,72,305.3655818,12
khulna,72,309.2671109,15
khulna,72,306.5083716,18
khulna,72,302.6068926,21
khulna,73,299.8481576,0
khulna,73,295.9466993,3
khulna,73,293.5557785,6
khulna,73,297.4769193,9
khulna,73,305.7950642,12
khulna,73,309.7163268,15
khulna,73,306.9436342,18
khulna,73,303.022422,21
khulna,74,300.2497337,0
khulna,74,296.3285424,3
khulna,74,293.7592018,6
khulna,74,297.6719131,9
khulna,74,305.972176,12
khulna,74,309.8850087,15
khulna,74,307.1182767,18
khulna,74,303.2054943,21
khulna,75,300.4387666,0
khulna,75,296.5260049,3
khulna,75,293.787621,6
khulna,75,297.7071015,9
khulna,75,306.0217242,12
khulna,75,309.9413264,15
khulna,75,307.1698078,18
khulna,75,303.250256,21
khulna,76,300.4787417,0
khulna,76,296.5592109,3
khulna,76,293.7394384,6
khulna,76,297.7499196,9
khulna,76,306.2575875,12
khulna,76,310.2681931,15
khulna,76,307.4323267,18
khulna,76,303.4217726,21
khulna,77,300.5859106,0
khulna,77,296.5753778,3
khulna,77,293.7754831,6
khulna,77,297.8154038,9
khulna,77,306.3855234,12
